Team,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp 2P,Opp 2PA,Opp 2P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp DRB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Opp PTS,Age,W%,PW%,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,Opp eFG%,Opp TOV%,DRB%,Opp FT/FGA
Houston Rockets 2024,0.9928909952606634,1.0202247191011236,0.9705263157894738,0.9765625,1.0114285714285713,0.9644808743169399,0.9965986394557824,1.0278293135435992,0.9706959706959707,1.058139534883721,1.0730593607305936,0.9872448979591837,1.0754716981132075,1.0516717325227964,1.0574712643678161,0.9288389513108615,1.0405405405405406,0.8846153846153845,0.948529411764706,1.1111111111111112,0.9991266375545852,0.962085308056872,0.9910112359550562,0.9684210526315791,0.9609375,1.0142857142857142,0.9453551912568305,0.9625850340136055,0.9777365491651206,0.9835164835164835,1.1162790697674418,1.1598173515981736,0.9630102040816326,1.0094339622641508,1.033434650455927,1.0275862068965518,0.9101123595505618,0.9864864864864864,1.1346153846153846,1.0,1.0476190476190477,0.9834061135371178,0.943609022556391,0.5138888888888888,1.1111111111111112,1.89,0.05,1.94,0.9913419913419913,0.9748917748917748,1.9,1.0050709939148073,1.048582995951417,0.9898477157360406,0.9758620689655172,0.9689213893967094,0.9338842975206613,1.037037037037037,1.0362694300518136,0.9670932358318098,1.0,1.0092470277410832,1.1243523316062176
Indiana Pacers 2024,1.1066350710900474,1.0393258426966292,1.063157894736842,1.0390625,1.0085714285714285,1.0273224043715847,1.1394557823129252,1.0612244897959184,1.0714285714285712,0.9418604651162791,0.954337899543379,0.9897959183673469,0.9433962264150944,0.9513677811550153,0.9517241379310345,1.1460674157303372,1.0405405405405406,1.1153846153846154,0.9558823529411765,1.1375661375661377,1.0733624454148472,1.0616113744075828,1.010112359550562,1.0505263157894738,0.8515625,0.8371428571428572,1.0136612021857923,1.1564625850340136,1.12430426716141,1.0274725274725276,1.1860465116279069,1.182648401826484,1.003826530612245,1.0377358490566038,0.9908814589665654,1.0022988505747126,0.9288389513108615,0.9054054054054054,1.0576923076923077,1.0294117647058825,0.978835978835979,1.0558951965065502,0.9511278195488722,0.5540540540540541,1.1081081081081081,1.99,-0.18,1.81,1.0432900432900434,1.025974025974026,2.0,1.0334685598377282,0.9149797570850203,0.9695431472081218,1.043103448275862,1.0548446069469835,0.9421487603305786,0.9670781893004115,0.9067357512953367,1.0219378427787935,1.0,0.9788639365918097,1.1761658031088082
Los Angeles Clippers 2024,1.0071090047393365,0.9719101123595506,1.0357894736842106,1.0078125,0.9514285714285714,1.0573770491803278,1.0102040816326532,0.9870129870129871,1.021978021978022,1.069767441860465,1.0228310502283104,1.0459183673469388,0.9339622641509434,0.9878419452887538,0.9747126436781609,0.9662921348314607,1.054054054054054,1.0,0.9558823529411765,0.978835978835979,1.0157205240174672,0.9905213270142179,0.9966292134831461,0.9936842105263158,1.015625,1.002857142857143,1.010928961748634,0.979591836734694,0.9944341372912802,0.9853479853479853,0.9418604651162791,0.954337899543379,0.9897959183673469,1.0471698113207548,0.9361702127659575,0.9632183908045977,0.9925093632958801,0.9594594594594593,0.8846153846153845,0.9558823529411765,1.0158730158730158,0.9860262008733625,1.1466165413533833,0.625,1.2222222222222223,3.47,0.15,3.63,1.0363636363636364,1.006060606060606,3.5,0.9837728194726167,1.048582995951417,0.9771573604060914,1.0413793103448277,1.0365630712979887,0.9834710743801653,1.0,1.1036269430051813,0.9963436928702011,0.9669421487603306,0.9854689564068692,0.9481865284974093
Los Angeles Lakers 2024,1.0355450236966826,0.9842696629213482,1.048421052631579,0.921875,0.8857142857142857,1.0382513661202186,1.0850340136054422,1.0500927643784788,1.031135531135531,1.1046511627906976,1.1141552511415524,0.9948979591836735,0.7641509433962264,1.060790273556231,0.9885057471264368,1.0711610486891388,0.9864864864864864,1.0769230769230769,1.0073529411764706,0.835978835978836,1.0314410480349345,1.0568720379146919,1.0584269662921348,0.9957894736842106,1.1093749999999998,1.0857142857142856,1.0191256830601092,1.034013605442177,1.0426716141001857,0.9908424908424909,0.8430232558139535,0.8310502283105023,1.0165816326530612,1.0471698113207548,1.0091185410334347,1.0206896551724138,1.0674157303370786,1.081081081081081,0.923076923076923,0.9632352941176471,1.052910052910053,1.02882096069869,1.0488721804511276,0.5616438356164384,1.0136986301369864,0.27,0.61,0.88,1.0043290043290043,1.0017316017316018,0.3,1.0223123732251522,1.1255060728744941,0.898477157360406,1.0362068965517242,1.0347349177330893,1.0082644628099173,0.8065843621399177,1.1243523316062176,1.0018281535648994,0.9421487603305786,1.0013210039630118,0.7979274611398963
Memphis Grizzlies 2024,0.9075829383886255,0.9853932584269663,0.9178947368421053,1.046875,1.1,0.948087431693989,0.846938775510204,0.9128014842300557,0.9267399267399267,0.9418604651162791,0.9771689497716894,0.9693877551020408,0.9905660377358491,0.9635258358662614,0.9701149425287356,0.9325842696629213,1.081081081081081,1.1923076923076923,1.1102941176470589,1.0158730158730158,0.9266375545851527,0.9810426540284359,0.9820224719101124,0.9978947368421053,1.0390625,1.0057142857142858,1.03551912568306,0.9557823129251701,0.9684601113172543,0.9871794871794871,0.9825581395348837,0.9908675799086758,0.9936224489795918,1.0094339622641508,1.0668693009118542,1.0528735632183908,0.9962546816479402,1.0945945945945945,1.2307692307692308,1.0955882352941178,1.0105820105820107,0.9877729257641921,0.9210526315789473,0.3287671232876712,0.5753424657534246,-6.97,0.62,-6.35,0.9290043290043289,0.9904761904761905,-7.1,0.9969574036511156,0.9878542510121457,1.116751269035533,0.9431034482758622,0.9378427787934186,1.115702479338843,0.9465020576131687,0.9585492227979274,1.0054844606946984,1.0991735537190084,0.9881109643328929,1.0
Miami Heat 2024,0.938388625592417,0.9617977528089887,0.9726315789473685,0.9531249999999999,0.9514285714285714,1.0027322404371584,0.9285714285714286,0.9721706864564007,0.956043956043956,1.0465116279069768,1.0091324200913243,1.038265306122449,0.8867924528301887,0.9939209726443771,0.9678160919540231,0.958801498127341,1.0,0.6346153846153846,0.9191176470588236,0.9206349206349206,0.9545851528384279,0.9549763033175355,0.9629213483146067,0.991578947368421,1.0390625,1.0485714285714287,0.9863387978142076,0.9217687074829933,0.9090909090909091,1.0128205128205128,0.872093023255814,0.8858447488584474,0.9872448979591837,0.8679245283018867,1.0243161094224926,0.9862068965517241,1.0,0.8918918918918918,0.9423076923076923,1.0073529411764706,1.0,0.9510917030567686,1.0526315789473684,0.5416666666666666,1.0277777777777777,0.4,-0.41,-0.01,0.9826839826839827,0.9783549783549783,0.5,0.975659229208925,1.0445344129554657,0.9847715736040609,0.9879310344827587,0.9744058500914077,0.9586776859504132,0.9012345679012345,1.088082901554404,1.0018281535648994,1.0495867768595042,1.0303830911492735,0.9067357512953367
Milwaukee Bucks 2024,1.033175355450237,1.0,1.0315789473684212,1.125,1.0942857142857143,1.030054644808743,0.9931972789115646,0.940630797773655,1.0549450549450547,1.1046511627906976,1.1187214611872147,0.9872448979591837,0.8867924528301887,1.060790273556231,1.0160919540229885,1.0,0.9324324324324325,0.9615384615384615,0.9338235294117647,1.0317460317460319,1.0532751091703056,1.0308056872037914,1.0382022471910113,0.9894736842105263,0.9921874999999999,1.0114285714285713,0.9808743169398907,1.0476190476190477,1.0575139146567718,0.989010989010989,1.0116279069767442,0.9863013698630139,1.0267857142857144,0.9811320754716982,1.0273556231003038,1.0160919540229885,1.0,0.9189189189189189,0.8076923076923077,0.8897058823529411,1.0317460317460319,1.0218340611353711,1.131578947368421,0.6388888888888888,1.1944444444444444,3.58,-0.32,3.27,1.0337662337662339,1.0025974025974025,3.6,1.0172413793103448,1.1174089068825912,1.0913705583756343,1.043103448275862,1.0438756855575866,0.9338842975206613,0.8930041152263374,1.1036269430051813,0.9853747714808043,0.8760330578512396,1.0171730515191546,0.9740932642487047
Minnesota Timberwolves 2024,0.9786729857819904,0.9584269662921348,1.0189473684210526,0.9921874999999999,0.9314285714285715,1.0601092896174864,0.9761904761904762,0.9795918367346939,0.9963369963369964,1.0290697674418605,1.041095890410959,0.9948979591836735,0.8962264150943396,1.0486322188449848,1.0091954022988505,0.9925093632958801,1.027027027027027,1.1538461538461537,1.0441176470588236,1.0052910052910053,0.9877729257641921,0.9218009478672985,0.9764044943820225,0.9410526315789475,0.8828125,0.9228571428571428,0.9562841530054644,0.935374149659864,1.012987012987013,0.9249084249084248,1.005813953488372,1.0045662100456623,1.0025510204081634,0.9716981132075473,0.9422492401215806,0.9494252873563218,0.9063670411985019,1.0,0.9038461538461539,1.036764705882353,1.0476190476190477,0.9283842794759825,1.0225563909774436,0.6944444444444444,1.4166666666666667,6.74,-0.06,6.68,1.0017316017316018,0.9419913419913419,6.9,0.9837728194726167,1.0809716599190284,0.9695431472081218,1.0224137931034483,1.0219378427787935,1.0661157024793388,0.9629629629629629,1.0777202072538858,0.9360146252285192,1.0495867768595042,1.0171730515191546,1.0310880829015545
New Orleans Pelicans 2024,1.0142180094786728,0.9831460674157303,1.0294736842105263,0.9609375,0.9257142857142857,1.0382513661202186,1.0374149659863947,1.0241187384044528,1.0128205128205128,1.0290697674418605,1.0547945205479454,0.9795918367346939,1.0,1.0303951367781155,1.0206896551724138,1.0149812734082397,1.108108108108108,0.923076923076923,0.9705882352941176,0.9894179894179894,1.010480349344978,0.9549763033175355,0.9853932584269663,0.9684210526315791,1.046875,1.1085714285714285,0.9426229508196721,0.9149659863945578,0.9053803339517625,1.0091575091575091,0.9593023255813954,0.9634703196347033,0.9987244897959183,0.9716981132075473,0.9726443768996961,0.9724137931034482,0.9962546816479402,0.8783783783783783,1.0192307692307692,1.036764705882353,0.978835978835979,0.9650655021834061,0.9774436090225563,0.6111111111111112,1.3055555555555556,5.17,-0.13,5.03,1.0199134199134199,0.974025974025974,5.3,0.9949290060851927,1.0688259109311742,0.9390862944162436,1.0206896551724138,1.023765996343693,0.9834710743801653,1.0205761316872428,1.0466321243523315,0.979890310786106,1.0495867768595042,1.013210039630119,0.9792746113989638
New York Knicks 2024,0.9739336492890995,0.9966292134831461,0.9747368421052632,1.0312499999999998,1.0314285714285714,0.9972677595628415,0.9489795918367346,0.974025974025974,0.9725274725274725,0.994186046511628,0.995433789954338,0.9974489795918368,1.207547169811321,1.0,1.0505747126436782,0.9063670411985019,0.9864864864864864,0.8076923076923077,0.9779411764705883,0.9365079365079365,0.9816593886462882,0.947867298578199,0.9640449438202247,0.9831578947368422,0.9765625,0.9799999999999999,0.9972677595628415,0.935374149659864,0.9554730983302412,0.9798534798534798,0.872093023255814,0.8949771689497719,0.9744897959183674,0.9528301886792453,0.9209726443768997,0.928735632183908,0.9550561797752809,0.9189189189189189,1.0192307692307692,0.9632352941176471,1.0105820105820107,0.9388646288209607,0.9924812030075187,0.6111111111111112,1.3055555555555556,4.86,-0.32,4.54,1.0199134199134199,0.9757575757575758,5.1,0.9675456389452334,0.9959514170040485,1.0355329949238579,0.9862068965517241,0.9835466179159049,0.9834710743801653,1.222222222222222,0.9948186528497409,0.9853747714808043,1.0082644628099173,1.0118890356671069,0.9067357512953367
Oklahoma City Thunder 2024,1.0568720379146919,1.0056179775280898,1.0505263157894738,1.046875,0.9799999999999999,1.0655737704918034,1.0646258503401362,1.0241187384044528,1.0366300366300365,1.0348837209302326,0.9771689497716894,1.0573979591836733,0.839622641509434,1.0030395136778116,0.9632183908045977,1.00374531835206,1.1216216216216217,1.2692307692307692,0.9191176470588236,1.0158730158730158,1.051528384279476,0.9668246445497629,1.003370786516854,0.9621052631578948,1.046875,1.0542857142857143,0.9918032786885246,0.9319727891156463,0.9721706864564007,0.9578754578754578,1.0639534883720931,1.0639269406392695,1.0025510204081634,1.1226415094339623,1.0,1.0298850574712644,1.0112359550561798,0.9459459459459459,0.9807692307692306,1.161764705882353,1.0105820105820107,0.988646288209607,0.8759398496240601,0.6944444444444444,1.4166666666666667,7.22,-0.21,7.01,1.0372294372294373,0.9748917748917748,7.2,1.0121703853955375,0.9676113360323886,0.9720812182741116,1.0482758620689656,1.0475319926873856,0.9256198347107437,0.8724279835390946,1.0259067357512954,0.9725776965265082,1.1322314049586777,0.9696169088507266,1.0621761658031088
